county,median_sale_price,ppsf_year_avg,property_type,state,year
Faribault,110000.0,46.13872333873233,Townhouse,Minnesota,2018
Sherman,155900.0,68.02576556039232,Single Family Residential,Oregon,2018
Cibola,229000.0,80.65066462710612,All Residential,New Mexico,2018
Jackson,83500.0,76.41628509351061,Townhouse,Alabama,2018
Onondaga,136345.0,90.30178614598596,All Residential,New York,2018
Canyon,236500.0,121.97073831948748,Multi-Family (2-4 Unit),Idaho,2018
Westmoreland,197000.0,136.10151806553088,All Residential,Virginia,2018
Yolo,441250.0,269.58008801386507,All Residential,California,2018
Green Lake,150000.0,100.14761989057055,All Residential,Wisconsin,2018
Lincoln,180500.0,74.42871112697429,Single Family Residential,Nevada,2018
St. Lucie,139000.0,119.54350505910902,Multi-Family (2-4 Unit),Florida,2018
Bond,153000.0,70.55042399334097,Single Family Residential,Illinois,2018
Champaign,121000.0,91.98931327587498,Condo/Co-op,Illinois,2018
Platte,141650.0,106.31783892528436,Townhouse,Missouri,2018
Coahoma,22000.0,10.932644436217776,All Residential,Mississippi,2018
Wagoner,175000.0,94.6900882339816,Condo/Co-op,Oklahoma,2018
Maury,271207.5,122.46571238539951,Single Family Residential,Tennessee,2018
Ashland,48500.0,63.88013484232771,Multi-Family (2-4 Unit),Wisconsin,2018
New York,6747500.0,1334.4144580337045,Single Family Residential,New York,2018
Yazoo,99250.0,67.6371860513757,All Residential,Mississippi,2018
Jefferson,282250.0,108.66071425042182,Single Family Residential,West Virginia,2018
Cass,137125.0,108.58979919665828,Single Family Residential,Nebraska,2018
Lonoke,146350.0,80.686298249727,Single Family Residential,Arkansas,2018
Dauphin,128135.0,82.8510599915332,Townhouse,Pennsylvania,2018
Lincoln,79000.0,66.74276267534131,Single Family Residential,Washington,2018
Coconino,342172.0,207.3803776925333,Townhouse,Arizona,2018
Valley,296000.0,195.1735322610082,All Residential,Idaho,2018
Smith,420000.0,90.99464765754657,All Residential,Tennessee,2018
Park,349500.0,188.272551676856,Single Family Residential,Colorado,2018
Cheatham,189900.0,120.08953596424416,Condo/Co-op,Tennessee,2018
Merced,280000.0,147.63444395970595,Single Family Residential,California,2018
Baldwin,112000.0,82.73444620437543,Townhouse,Georgia,2018
Jackson,295000.0,172.83268757226543,All Residential,Oregon,2018
Prince George's,320000.0,5461.89999922316,Single Family Residential,Maryland,2018
Highland,87500.0,66.05937986535993,Condo/Co-op,Ohio,2018
Calaveras,850000.0,207.07169334950265,Multi-Family (2-4 Unit),California,2018
Albany,225000.0,113.39104891664856,Single Family Residential,New York,2018
Clackamas,423600.0,209.2706023935468,Multi-Family (2-4 Unit),Oregon,2018
Colusa,303250.0,178.82245744704258,All Residential,California,2018
Stanislaus,174250.0,178.5130775715832,Townhouse,California,2018
Monroe,168000.0,76.09346671585614,Single Family Residential,Arkansas,2018
Shelby,175000.0,83.59727835190252,Single Family Residential,Tennessee,2018
Palm Beach,360000.0,154.97471547815192,Single Family Residential,Florida,2018
St. Charles,228000.0,121.79621843543488,All Residential,Missouri,2018
Lake,59000.0,182.14191672608388,Condo/Co-op,Colorado,2018
Jackson,142500.0,119.98199272378574,All Residential,Texas,2018
Los Alamos,331500.0,156.0691830606023,Single Family Residential,New Mexico,2018
Livingston,161450.0,65.91005159622505,Single Family Residential,New York,2018
York,88500.0,109.53478604924275,Multi-Family (2-4 Unit),South Carolina,2018
Parker,278900.0,118.85715858709472,All Residential,Texas,2018
Pickaway,191000.0,99.89709570638962,Single Family Residential,Ohio,2018
St. Charles Parish,196450.0,106.70596123225398,Single Family Residential,Louisiana,2018
Cabarrus,127500.0,108.4329392537483,Multi-Family (2-4 Unit),North Carolina,2018
Jersey,119000.0,85.9649829625908,Single Family Residential,Illinois,2018
Erath,152500.0,102.2619615234941,Single Family Residential,Texas,2018
Richmond City,334000.0,155.24018022763457,Multi-Family (2-4 Unit),Virginia,2018
Routt,988000.0,301.6672272296473,Townhouse,Colorado,2018
Lawrence,2600.0,54.62030743463741,Single Family Residential,Ohio,2018
Moore,234800.0,105.0726048660896,All Residential,Tennessee,2018
Davie,214000.0,91.99653592093236,Single Family Residential,North Carolina,2018
Millard,130202.0,74.93395391225613,All Residential,Utah,2018
Shelby,27600.0,76.50782715103826,Multi-Family (2-4 Unit),Ohio,2018
Burke,88950.0,71.96769807182321,All Residential,Georgia,2018
Kent,194500.0,103.36271465411048,All Residential,Delaware,2018
Box Elder,230000.0,100.29148428162635,Single Family Residential,Utah,2018
Livingston Parish,132900.0,105.5244102651588,Townhouse,Louisiana,2018
Van Buren,109000.0,50.53700888609187,Single Family Residential,Arkansas,2018
Hillsborough,192000.0,116.33153930419772,Townhouse,Florida,2018
Darke,103450.0,66.43494518194967,All Residential,Ohio,2018
Aitkin,400000.0,116.74603102329417,Townhouse,Minnesota,2018
Riverside,390000.0,196.3963791611458,Single Family Residential,California,2018
Randolph,177500.0,82.59729636082409,All Residential,Alabama,2018
Caddo,96450.0,61.36738683659081,All Residential,Oklahoma,2018
Honolulu,1196250.0,538.563312349731,Multi-Family (2-4 Unit),Hawaii,2018
Morgan,360000.0,119.69640960069644,Condo/Co-op,Georgia,2018
Hood River,505050.0,258.7065844448736,All Residential,Oregon,2018
Williamson,221750.0,141.6504150401238,Condo/Co-op,Texas,2018
Sagadahoc,240500.0,119.91673685037956,Single Family Residential,Maine,2018
Collier,272500.0,186.19885561071644,Condo/Co-op,Florida,2018
Johnson,90550.0,76.25848907405191,Single Family Residential,Arkansas,2018
Garrard,175000.0,86.04410346379318,All Residential,Kentucky,2018
Ellis,1525200.0,141.0285278619247,Multi-Family (2-4 Unit),Texas,2018
Morgan,111262.5,71.48319310661363,All Residential,Tennessee,2018
St. Louis City,145500.0,104.0051244181834,All Residential,Missouri,2018
Morgan,239500.0,98.34994253256828,Single Family Residential,Colorado,2018
Lafayette,133500.0,79.09613495610367,Multi-Family (2-4 Unit),Missouri,2018
Hinds,50000.0,68.48043706790017,Multi-Family (2-4 Unit),Mississippi,2018
Leon,95250.0,102.5384541508341,Condo/Co-op,Florida,2018
Dearborn,110750.0,95.93037319826443,Condo/Co-op,Indiana,2018
Kenton,71000.0,97.9716852413713,Multi-Family (2-4 Unit),Kentucky,2018
Piscataquis,48000.0,63.88262043446165,Condo/Co-op,Maine,2018
Jefferson,167000.0,98.84476547192584,Townhouse,Kentucky,2018
Rockingham,85000.0,69.74808717917813,Townhouse,North Carolina,2018
Baltimore City,203000.0,115.01096650677404,Single Family Residential,Maryland,2018
Sawyer,161150.0,136.140949119347,All Residential,Wisconsin,2018
Delaware,262500.0,118.05370519796332,Single Family Residential,Pennsylvania,2018
Kings,1230000.0,620.6647396499983,Townhouse,New York,2018
Johnson,65000.0,91.0978248757687,Multi-Family (2-4 Unit),Indiana,2018
Camden,137125.0,89.3001940375425,All Residential,New Jersey,2018
Washoe,355000.0,202.3973126766828,All Residential,Nevada,2018
Clinton,148550.0,89.84236925277331,All Residential,Illinois,2018
Douglas,130000.0,87.26985131547744,Multi-Family (2-4 Unit),Georgia,2018
York,285000.0,138.71719256874238,Single Family Residential,Virginia,2018
Montgomery,214000.0,232.02338262777752,Condo/Co-op,Maryland,2018
Caldwell,132500.0,66.6667063731216,All Residential,Missouri,2018
Kern,217900.0,119.78550808537366,All Residential,California,2018
Ramsey,245000.0,142.45662218095086,All Residential,Minnesota,2018
Herkimer,100000.0,48.46327764773677,Single Family Residential,New York,2018
Gaston,175000.0,98.14074854237464,Single Family Residential,North Carolina,2018
Dodge,83000.0,49.3134595321966,All Residential,Georgia,2018
Suffolk,365650.0,223.8302296635698,Single Family Residential,New York,2018
Rhea,170000.0,87.56795583013752,Single Family Residential,Tennessee,2018
Barrow,159900.0,97.78752572718886,Townhouse,Georgia,2018
Faribault,122700.0,46.13872333873233,All Residential,Minnesota,2018
Phelps,133750.0,73.78859925400329,Single Family Residential,Missouri,2018
Pershing,229450.0,90.63080994538704,Single Family Residential,Nevada,2018
White,165000.0,110.5105300142098,All Residential,Georgia,2018
Pierce,385000.0,185.5457454843166,Multi-Family (2-4 Unit),Washington,2018
San Jacinto,151750.0,97.446578061556,All Residential,Texas,2018
Shiawassee,35000.0,72.64940965371818,Multi-Family (2-4 Unit),Michigan,2018
Putnam,152550.0,179.77789201812558,Condo/Co-op,New York,2018
Fannin,125000.0,91.29704183118628,All Residential,Texas,2018
Gila,212750.0,157.77892198565243,All Residential,Arizona,2018
San Mateo,1590000.0,820.0550455299411,Single Family Residential,California,2018
Portage,158500.0,90.43449326211476,All Residential,Wisconsin,2018
Muskogee,96250.0,64.34000878906595,All Residential,Oklahoma,2018
Liberty,181697.5,82.81208195005323,All Residential,Georgia,2018
Anne Arundel,287450.0,184.0751238851169,Townhouse,Maryland,2018
Allegany,69000.0,42.03303566353659,All Residential,New York,2018
Cattaraugus,360000.0,80.27612558228637,Townhouse,New York,2018
Coryell,185000.0,70.8912450479707,Multi-Family (2-4 Unit),Texas,2018
Haskell,38000.0,36.06149808409115,Single Family Residential,Texas,2018
Butler,117500.0,69.11165569272744,Single Family Residential,Missouri,2018
Berks,45500.0,80.34493161303593,Multi-Family (2-4 Unit),Pennsylvania,2018
Kent,218500.0,103.36271465411048,Single Family Residential,Delaware,2018
Mahnomen,82000.0,59.03886557385557,All Residential,Minnesota,2018
Suffolk,258750.0,107.137533276743,Single Family Residential,Virginia,2018
St. Tammany Parish,230000.0,108.5641676337432,Townhouse,Louisiana,2018
Salem,59500.0,52.29576440805722,Single Family Residential,New Jersey,2018
Trempealeau,130000.0,74.39315462447094,All Residential,Wisconsin,2018
Pickens,123000.0,95.43678260172648,Townhouse,South Carolina,2018
Jefferson,206427.5,108.66071425042182,Townhouse,West Virginia,2018
Fulton,152000.0,61.1774925045081,Single Family Residential,Arkansas,2018
Oldham,291950.0,113.95133271628268,All Residential,Kentucky,2018
Dauphin,147500.0,82.8510599915332,All Residential,Pennsylvania,2018
St. Joseph,203750.0,86.84673010336337,Multi-Family (2-4 Unit),Michigan,2018
Chelan,369900.0,203.9969658005957,Single Family Residential,Washington,2018
Story,188000.0,141.71497107256062,Condo/Co-op,Iowa,2018
Berrien,245000.0,127.37179739253548,Condo/Co-op,Michigan,2018
Union,68000.0,45.93968425282201,All Residential,Indiana,2018
Dodge,159900.0,88.6207462116143,Townhouse,Wisconsin,2018
Newton,497500.0,106.76673459338912,Single Family Residential,Arkansas,2018
Ogle,20000.0,70.61489048161924,Single Family Residential,Illinois,2018
Pinal,214975.0,107.21244993565466,All Residential,Arizona,2018
Manassas,384000.0,172.38882646985735,Single Family Residential,Virginia,2018
Pickens,172400.0,95.43678260172648,All Residential,South Carolina,2018
Carroll,315000.0,154.8532095416509,All Residential,Maryland,2018
Coconino,365000.0,207.3803776925333,Single Family Residential,Arizona,2018
Switzerland,73500.0,81.79996117972021,All Residential,Indiana,2018
Roane,175300.0,90.76103796896687,All Residential,Tennessee,2018
Monmouth,282500.0,197.45633897172488,Multi-Family (2-4 Unit),New Jersey,2018
Virginia Beach,271250.0,148.26242867061688,All Residential,Virginia,2018
Wayne,58000.0,73.25972956977662,Single Family Residential,Tennessee,2018
Contra Costa,688500.0,383.4979563647664,Townhouse,California,2018
Osage,127500.0,82.6112068923211,Townhouse,Oklahoma,2018
Allegheny,178250.0,109.15883107096398,Single Family Residential,Pennsylvania,2018
Cherokee,244500.0,79.63857917815339,All Residential,South Carolina,2018
Butler,77950.0,78.5459210804595,Multi-Family (2-4 Unit),Ohio,2018
Dallas,184875.0,143.92780878225133,Condo/Co-op,Iowa,2018
Baltimore,271000.0,141.77035222059644,Single Family Residential,Maryland,2018
Morgan,410850.0,136.03598986575577,All Residential,Utah,2018
Caldwell,183000.0,119.653466969453,Multi-Family (2-4 Unit),Texas,2018
Broward,260000.0,166.51318595412607,All Residential,Florida,2018
Mills,99000.0,90.93820708667488,All Residential,Iowa,2018
Harrison,115050.0,79.10241252309517,Single Family Residential,Iowa,2018
San Miguel,67725.0,57.64921120011781,All Residential,New Mexico,2018
Marshall,119575.0,85.8077341947957,Multi-Family (2-4 Unit),Alabama,2018
Salem,120000.0,52.29576440805722,All Residential,New Jersey,2018
Mason,218000.0,115.70299719099788,Condo/Co-op,Michigan,2018
Tipton,155750.0,95.84251595112708,Single Family Residential,Tennessee,2018
Jersey,125000.0,85.9649829625908,All Residential,Illinois,2018
Shelby,222500.0,101.44753717632308,All Residential,Alabama,2018
Orange,460000.0,402.1125038106472,Condo/Co-op,California,2018
Sullivan,61000.0,66.74220617656363,Townhouse,New York,2018
Cullman,297400.0,89.90276030945176,Condo/Co-op,Alabama,2018
Bowie,122000.0,73.40589863032172,All Residential,Texas,2018
St. Louis City,156000.0,104.0051244181834,Single Family Residential,Missouri,2018
DeKalb,219000.0,140.66114987668544,All Residential,Georgia,2018
Garland,88000.0,81.7461036210111,Townhouse,Arkansas,2018
Caroline,133500.0,94.92379012263382,All Residential,Maryland,2018
Towns,215000.0,113.48131917419045,Single Family Residential,Georgia,2018
Langlade,28000.0,64.81596788981192,Multi-Family (2-4 Unit),Wisconsin,2018
Coleman,65000.0,62.867969920550586,All Residential,Texas,2018
Tooele,248900.0,113.9425473981102,All Residential,Utah,2018
Hillsborough,218000.0,140.19145751234254,Townhouse,New Hampshire,2018
Sebastian,205312.0,69.13582683654671,Multi-Family (2-4 Unit),Arkansas,2018
Jim Wells,276000.0,99.14807799956871,All Residential,Texas,2018
Washington,149000.0,120.00107452613558,Multi-Family (2-4 Unit),Vermont,2018
Lucas,120800.0,66.12012988341097,All Residential,Ohio,2018
Perry,135050.0,94.02312167391212,Single Family Residential,Tennessee,2018
Phelps,282300.0,73.78859925400329,Multi-Family (2-4 Unit),Missouri,2018
Osceola,237250.0,118.00340080515646,Single Family Residential,Florida,2018
Matanuska-Susitna Borough,255400.0,134.69216843814718,All Residential,Alaska,2018
Virginia Beach,284200.0,148.26242867061688,Single Family Residential,Virginia,2018
Haralson,170000.0,88.23555505254652,Single Family Residential,Georgia,2018
Fayette,162900.0,42.69214218187079,Single Family Residential,Indiana,2018
Grand,415500.0,229.75121783016056,Townhouse,Utah,2018
Greenwood,63500.0,83.2623760765364,Single Family Residential,South Carolina,2018
Newberry,199000.0,91.69970973966086,Single Family Residential,South Carolina,2018
San Joaquin,382000.0,181.61972730307787,Single Family Residential,California,2018
Snohomish,423527.5,247.34941519887903,Townhouse,Washington,2018
Wright,189900.0,122.45915093305597,Townhouse,Minnesota,2018
Park,245000.0,188.272551676856,Condo/Co-op,Colorado,2018
Telfair,95000.0,54.09873416400431,All Residential,Georgia,2018
Bucks,315000.0,156.83964727472878,All Residential,Pennsylvania,2018
Manatee,275000.0,141.0847245030366,All Residential,Florida,2018
Hawkins,204250.0,109.18244962705715,Single Family Residential,Tennessee,2018
Allegan,177900.0,122.37854067152072,Single Family Residential,Michigan,2018
Pottawatomie,90002.0,67.35595890975776,All Residential,Oklahoma,2018
Williamson,275000.0,141.6504150401238,All Residential,Texas,2018
Evans,103000.0,59.29136705936929,Single Family Residential,Georgia,2018
Strafford,274966.5,136.03523900893424,Single Family Residential,New Hampshire,2018
Comal,127000.0,148.7464692826184,Condo/Co-op,Texas,2018
Gage,104000.0,66.86826347696893,Multi-Family (2-4 Unit),Nebraska,2018
Montgomery,158950.0,141.03851180049878,Multi-Family (2-4 Unit),Pennsylvania,2018
Lawrence,125000.0,73.05953071447655,All Residential,Alabama,2018
Union,120000.0,110.29544759410638,Multi-Family (2-4 Unit),Ohio,2018
Mahoning,103500.0,65.05505975012224,All Residential,Ohio,2018
West Baton Rouge Parish,166900.0,113.56640005554569,Townhouse,Louisiana,2018
Cassia,137200.0,81.51359100075334,Multi-Family (2-4 Unit),Idaho,2018
Bryan,274900.0,109.86915126666597,All Residential,Georgia,2018
Guadalupe,95500.0,87.91639883441377,All Residential,New Mexico,2018
Todd,116000.0,77.99520106462734,Multi-Family (2-4 Unit),Minnesota,2018
Pierce,91000.0,112.84804308389866,Condo/Co-op,Wisconsin,2018
Kings,710000.0,620.6647396499983,Condo/Co-op,New York,2018
Fairbanks North Star Borough,73000.0,122.61357004376616,Condo/Co-op,Alaska,2018
Anoka,89250.0,127.91690924473666,Condo/Co-op,Minnesota,2018
Cecil,230000.0,121.15947577133272,All Residential,Maryland,2018
Teller,,,Condo/Co-op,Colorado,2018
Rockwall,411050.0,131.84706964347075,Multi-Family (2-4 Unit),Texas,2018
Kent,240050.0,137.90353701398777,All Residential,Rhode Island,2018
Marlboro,13000.0,15.555506413091551,All Residential,South Carolina,2018
Hampton,169900.0,100.79047443732716,Single Family Residential,Virginia,2018
Culpeper,165000.0,133.74432876281517,Townhouse,Virginia,2018
Montgomery,105000.0,66.75628172715481,All Residential,Missouri,2018
Howard,427000.0,185.1706258381337,All Residential,Maryland,2018
Montgomery,515000.0,232.02338262777752,Multi-Family (2-4 Unit),Maryland,2018
Travis,373000.0,195.22483463880903,Multi-Family (2-4 Unit),Texas,2018
Washington,212951.5,156.57068325934657,Townhouse,Minnesota,2018
Winchester,226250.0,126.4539561502695,Single Family Residential,Virginia,2018
Utah,310000.0,138.30445364680958,All Residential,Utah,2018
Whitfield,144400.5,89.37551401757447,All Residential,Georgia,2018
Hughes,85000.0,41.31188469359224,Single Family Residential,Oklahoma,2018
Live Oak,80000.0,62.64682850430697,Single Family Residential,Texas,2018
Bucks,355000.0,156.83964727472878,Single Family Residential,Pennsylvania,2018
